17
event
gridLine
gridStat
year
month
day
julday
hr(gmt)
min(gmt)
latdeg
latmin
londeg
lonmin
latitude
longitude
depth(m)
filename
  52  622.934   39.466 2000  1  9   9 13   6 -64 46.888 -64  4.403 -64.781 -64.073   51 c2000009a.std
  59  621.100   36.036 2000  1  9   9 15  26 -64 48.844 -64  2.650 -64.814 -64.044   68 c2000009b.std
  65  601.190   38.592 2000  1  9   9 21  10 -64 56.018 -64 21.661 -64.934 -64.361 1369 c2000009c.std
  78  599.054   59.886 2000  1 10  10  1  40 -64 49.300 -64 43.680 -64.822 -64.728  162 c2000010a.std
  90  599.986   80.007 2000  1 10  10  9  29 -64 41.720 -65  1.840 -64.695 -65.031  507 c2000010b.std
 104  600.059  100.201 2000  1 10  10 15  14 -64 34.420 -65 20.620 -64.574 -65.344  625 c2000010c.std
 111  597.739  117.729 2000  1 10  10 18  15 -64 29.000 -65 38.790 -64.483 -65.647  542 c2000010d.std
 122  599.972  140.062 2000  1 10  10 22  20 -64 19.988 -65 57.395 -64.333 -65.957  317 c2000010e.std
 138  600.016  159.899 2000  1 11  11  9  25 -64 12.716 -66 15.384 -64.212 -66.256  423 c2000011a.std
 150  600.027  179.901 2000  1 11  11 13  24 -64  5.360 -66 33.392 -64.089 -66.557 1736 c2000011b.std
 158  600.104  199.844 2000  1 11  11 16  24 -63 57.964 -66 51.132 -63.966 -66.852 3100 c2000011c.std
 171  600.101  219.987 2000  1 11  11 22  41 -63 50.490 -67  8.960 -63.842 -67.149 3142 c2000011d.std
 185  601.160  240.399 2000  1 12  12  9  22 -63 42.470 -67 25.960 -63.708 -67.433 3300 c2000012a.std
 198  500.303  240.194 2000  1 12  12 19  24 -64 21.160 -68 52.750 -64.353 -68.879 3118 c2000012b.std
 219  499.995  199.994 2000  1 13  13  1  19 -64 36.580 -68 17.600 -64.610 -68.293 2723 c2000013a.std
 238  500.051  160.061 2000  1 13  13  9  15 -64 51.620 -67 41.700 -64.860 -67.695  303 c2000013b.std
 239  500.054  160.999 2000  1 13  13 10  15 -64 51.644 -67 41.644 -64.861 -67.694  303 c2000013c.std
 257  500.046  119.952 2000  1 13  13 15  15 -65  6.611 -67  5.023 -65.110 -67.084  685 c2000013d.std
 270  500.048   80.136 2000  1 13  13 18  40 -65 21.340 -66 27.920 -65.356 -66.465  592 c2000013e.std
 283  500.134   60.038 2000  1 13  13 22  34 -65 28.684 -66  8.853 -65.478 -66.148  311 c2000013f.std
 300  400.017   40.038 2000  1 14  14  9  15 -66 15.216 -67 20.215 -66.254 -67.337  136 c2000014a.std
 314  399.790   60.185 2000  1 14  14 13  15 -66  7.758 -67 39.681 -66.129 -67.661  354 c2000014b.std
 325  399.931   80.053 2000  1 14  14 15  34 -66  0.225 -67 58.353 -66.004 -67.973  340 c2000014c.std
 336  400.819  100.760 2000  1 14  14 19   4 -65 52.052 -68 16.931 -65.868 -68.282  352 c2000014d.std
 352  399.970  119.935 2000  1 15  15  9  16 -65 45.087 -68 35.508 -65.751 -68.592  351 c2000015a.std
 364  400.077  139.915 2000  1 15  15 12  52 -65 37.416 -68 53.767 -65.624 -68.896  364 c2000015b.std
 372  400.069  160.135 2000  1 15  15 14  42 -65 29.661 -69 12.172 -65.494 -69.203  362 c2000015c.std
 384  400.242  180.024 2000  1 15  15 18   4 -65 21.931 -69 29.931 -65.366 -69.499 2681 c2000015d.std
 396  400.079  199.988 2000  1 15  15 23  36 -65 14.264 -69 47.892 -65.238 -69.798 2756 c2000015e.std
 410  300.084  200.055 2000  1 16  16 11  25 -65 50.956 -71 22.665 -65.849 -71.378 3070 c2000016a.std
 423  300.069  160.011 2000  1 16  16 16  30 -66  6.800 -70 46.924 -66.113 -70.782  498 c2000016b.std
 439  300.002  119.910 2000  1 16  16 21  30 -66 22.551 -70 10.433 -66.376 -70.174  477 c2000016c.std
 455  299.982   80.025 2000  1 17  17  2  23 -66 38.062 -69 33.330 -66.634 -69.556  408 c2000017a.std
 476  227.115  -35.268 2000  1 18  18 18  23 -67 49.812 -68 54.095 -67.830 -68.902  160 c2000018a.std
 491  195.987  -24.488 2000  1 19  19 11  40 -67 57.326 -69 36.678 -67.955 -69.611  223 c2000019a.std
 498  199.680    0.803 2000  1 19  19 16  21 -67 46.125 -69 57.781 -67.769 -69.963  728 c2000019b.std
 506  199.622   20.445 2000  1 19  19 19  18 -67 38.475 -70 16.948 -67.641 -70.282  585 c2000019c.std
 517  201.277   40.757 2000  1 20  20  0   8 -67 29.898 -70 34.790 -67.498 -70.580  767 c2000020a.std
 526  199.795   60.293 2000  1 20  20  9  27 -67 22.740 -70 54.901 -67.379 -70.915  505 c2000020b.std
 538  199.895   80.009 2000  1 20  20 13  44 -67 14.898 -71 13.357 -67.248 -71.223  463 c2000020c.std
 545  199.956   99.916 2000  1 20  20 15  38 -67  6.960 -71 31.830 -67.116 -71.530  432 c2000020d.std
 557  199.979  120.115 2000  1 20  20 19  35 -66 58.886 -71 50.407 -66.981 -71.840  441 c2000020e.std
 569  199.952  140.064 2000  1 20  20 23  30 -66 50.896 -72  8.604 -66.848 -72.143  422 c2000020f.std
 587  200.112  180.090 2000  1 21  21 18  40 -66 34.692 -72 44.306 -66.578 -72.738 3500 c2000021a.std
 600  200.273  159.890 2000  1 22  22  0  33 -66 42.800 -72 26.140 -66.713 -72.436 3234 c2000022a.std
 622  300.294   59.993 2000  1 22  22 18  48 -66 45.678 -69 14.088 -66.761 -69.235  209 c2000022b.std
 636  299.937   39.950 2000  1 22  22 23   0 -66 53.512 -68 55.289 -66.892 -68.921  680 c2000022c.std
 659  585.409   10.086 2000  1 24  24  9   0 -65 12.511 -64  7.510 -65.209 -64.125  420 c2000024a.std
 668  594.912   13.184 2000  1 24  24 14  22 -65  7.555 -64  2.525 -65.126 -64.042  460 c2000024b.std
 671  603.007   13.837 2000  1 24  24 16  22 -65  4.031 -63 56.387 -65.067 -63.940  402 c2000024c.std
 683  619.963   34.926 2000  1 25  25  7  52 -64 49.698 -64  2.533 -64.828 -64.042  579 c2000025a.std
 706  614.990   35.083 2000  1 25  25 11  35 -64 51.664 -64  6.808 -64.861 -64.113  303 c2000025b.std
 729  610.084   34.896 2000  1 25  25 15  32 -64 53.722 -64 10.708 -64.895 -64.178  800 c2000025c.std
 750  605.048   34.934 2000  1 25  25 19  47 -64 55.752 -64 14.943 -64.929 -64.249 1250 c2000025d.std
 773  599.810   35.135 2000  1 25  25 23  15 -64 57.803 -64 19.513 -64.963 -64.325 1400 c2000025e.std
 780  623.078   39.577 2000  1 26  26  7  21 -64 46.790 -64  4.390 -64.780 -64.073   78 c2000026a.std
 784  621.188   35.776 2000  1 26  26  8  27 -64 48.900 -64  2.330 -64.815 -64.039  329 c2000026b.std
