17
event
gridLine
gridStat
year
month
day
julday
hr(gmt)
min(gmt)
latdeg
latmin
londeg
lonmin
latitude
longitude
depth(m)
filename
   7  500.000   60.000 2007  1  7   7 22  20 -65 28.741 -66  8.777 -65.479 -66.146 -999 c2007007a.std
  15  600.000   40.000 2007  1  8   8 10  22 -64 55.957 -64 24.854 -64.933 -64.414 -999 c2007008a.std
  30  600.000   60.000 2007  1  8   8 18  40 -64 48.900 -64 42.990 -64.815 -64.717 -999 c2007008b.std
  43  600.000   80.000 2007  1  9   9 11  49 -64 41.800 -65  2.740 -64.697 -65.046 -999 c2007009a.std
  50  600.000  100.000 2007  1  9   9 20  41 -64 34.500 -65 20.772 -64.575 -65.346 -999 c2007009b.std
  64  600.000  120.000 2007  1 10  10  8  47 -64 27.270 -65 39.137 -64.455 -65.652 -999 c2007010a.std
  71  600.000  140.000 2007  1 10  10 11  10 -64 20.002 -65 57.449 -64.333 -65.957 -999 c2007010b.std
  81  600.000  160.000 2007  1 10  10 15  36 -64 12.714 -66 15.600 -64.212 -66.260 -999 c2007010c.std
  91  600.000  180.000 2007  1 10  10 20  17 -64  5.320 -66 33.592 -64.089 -66.560 -999 c2007010d.std
 103  600.000  200.000 2007  1 11  11 22  13 -63 57.952 -66 51.180 -63.966 -66.853 -999 c2007011a.std
 116  600.000  220.000 2007  1 12  12  8  56 -63 50.563 -67  8.956 -63.843 -67.149 -999 c2007012a.std
 125  600.000  260.000 2007  1 12  12 12  49 -63 35.387 -67 44.131 -63.590 -67.736 -999 c2007012b.std
 131  500.000  220.000 2007  1 12  12 23  22 -64 29.009 -68 35.266 -64.483 -68.588 -999 c2007012c.std
 143  500.000  200.000 2007  1 13  13  8  57 -64 36.583 -68 17.560 -64.610 -68.293 -999 c2007013a.std
 149  500.000  180.000 2007  1 13  13 12  51 -64 44.125 -67 59.476 -64.735 -67.991 -999 c2007013b.std
 161  500.000  160.000 2007  1 13  13 17  41 -64 51.661 -67 41.672 -64.861 -67.695 -999 c2007013c.std
 171  500.000  140.000 2007  1 13  13 22  13 -64 59.084 -67 23.086 -64.985 -67.385 -999 c2007013d.std
 185  500.000  120.000 2007  1 14  14  9  45 -65  6.660 -67  5.080 -65.111 -67.085 -999 c2007014a.std
 198  500.000  120.000 2007  1 15  15 17  28 -65  6.660 -67  5.090 -65.111 -67.085 -999 c2007015a.std
 201  500.000  100.000 2007  1 15  15 20   7 -65 14.058 -66 46.738 -65.234 -66.779 -999 c2007015b.std
 206  500.000   80.000 2007  1 15  15 22  24 -65 21.386 -66 27.691 -65.356 -66.462 -999 c2007015c.std
 213  620.000   40.000 2007  1 16  16  9  23 -64 49.007 -64  4.154 -64.817 -64.069 -999 c2007016a.std
 259  610.000   35.000 2007  1 16  16 17  13 -64 53.660 -64 10.824 -64.894 -64.180 -999 c2007016b.std
 302  600.000   30.000 2007  1 17  17  1  45 -64 59.454 -64 14.552 -64.991 -64.243 -999 c2007017a.std
 307  400.000  200.000 2007  1 17  17 22  23 -65 14.257 -69 48.012 -65.238 -69.800 -999 c2007017b.std
 321  400.000  180.000 2007  1 18  18  8   4 -65 21.992 -69 30.042 -65.367 -69.501 -999 c2007018a.std
 327  400.000  160.000 2007  1 18  18 12   5 -65 29.711 -69 12.331 -65.495 -69.206 -999 c2007018b.std
 339  400.000  140.000 2007  1 18  18 17   9 -65 37.325 -68 54.241 -65.622 -68.904 -999 c2007018c.std
 349  400.000  120.000 2007  1 18  18 21  44 -65 45.041 -68 35.540 -65.751 -68.592 -999 c2007018d.std
 363  400.000  100.000 2007  1 19  19  9   5 -65 52.639 -68 17.982 -65.877 -68.300 -999 c2007019a.std
 369  400.000   80.000 2007  1 19  19 11  29 -66  0.215 -67 58.490 -66.004 -67.975 -999 c2007019b.std
 379  400.000   60.000 2007  1 19  19 15  44 -66  7.711 -67 39.342 -66.129 -67.656 -999 c2007019c.std
 389  400.000   40.000 2007  1 19  19 20  28 -66 15.226 -67 20.491 -66.254 -67.342 -999 c2007019d.std
 398  300.000   40.000 2007  1 20  20 23  45 -66 53.558 -68 55.074 -66.893 -68.918 -999 c2007020a.std
 410  300.000   60.000 2007  1 21  21  9  41 -66 45.742 -69 14.893 -66.762 -69.248 -999 c2007021a.std
 413  300.000   80.000 2007  1 21  21 12   6 -66 38.118 -69 33.228 -66.635 -69.554 -999 c2007021b.std
 420  300.000  100.000 2007  1 21  21 16  15 -66 31.215 -69 52.094 -66.520 -69.868 -999 c2007021c.std
 429  300.000  120.000 2007  1 21  21 22  41 -66 22.448 -70 10.530 -66.374 -70.175 -999 c2007021d.std
 440  300.000  140.000 2007  1 22  22  9  29 -66 14.666 -70 28.680 -66.244 -70.478 -999 c2007022a.std
 443  300.000  160.000 2007  1 22  22 11  48 -66  6.842 -70 46.942 -66.114 -70.782 -999 c2007022b.std
 451  300.000  180.000 2007  1 22  22 16   5 -65 58.928 -71  4.963 -65.982 -71.083 -999 c2007022c.std
 458  300.000  200.000 2007  1 22  22 22  55 -65 50.956 -71 22.637 -65.849 -71.377 -999 c2007022d.std
 464  200.000  260.000 2007  1 23  23 10  29 -66  2.117 -73 53.724 -66.035 -73.895 -999 c2007023a.std
 469  200.000  240.000 2007  1 23  23 16   1 -66 10.393 -73 36.556 -66.173 -73.609 -999 c2007023b.std
 475  200.000  220.000 2007  1 23  23 19  43 -66 18.395 -73 19.158 -66.307 -73.319 -999 c2007023c.std
 481  200.000  200.000 2007  1 23  23 23  33 -66 26.584 -73  2.056 -66.443 -73.034 -999 c2007023d.std
 492  200.000  180.000 2007  1 24  24 10   4 -66 34.702 -72 44.423 -66.578 -72.740 -999 c2007024a.std
 498  200.000  160.000 2007  1 24  24 15  28 -66 42.799 -72 26.417 -66.713 -72.440 -999 c2007024b.std
 505  200.000  140.000 2007  1 24  24 23  53 -66 50.819 -72  8.472 -66.847 -72.141 -999 c2007024c.std
 515  200.000  120.000 2007  1 25  25  9  47 -66 58.882 -71 50.294 -66.981 -71.838 -999 c2007025a.std
 517  200.000  100.000 2007  1 25  25 12   3 -67  6.995 -71 32.993 -67.117 -71.550 -999 c2007025b.std
 525  200.000   80.000 2007  1 25  25 16  51 -67 14.842 -71 13.174 -67.247 -71.220 -999 c2007025c.std
 537  200.000   60.000 2007  1 26  26 13  46 -67 22.765 -70 54.370 -67.379 -70.906 -999 c2007026a.std
 541  200.000   40.000 2007  1 26  26 15  54 -67 30.596 -70 35.948 -67.510 -70.599 -999 c2007026b.std
 552  200.000   20.000 2007  1 26  26 20  49 -67 38.526 -70 16.224 -67.642 -70.270 -999 c2007026c.std
 560  248.000  -63.000 2007  1 27  27 13  55 -67 52.520 -68  5.670 -67.875 -68.095 -999 c2007027a.std
 561  256.000  -51.000 2007  1 27  27 15  33 -67 44.760 -68  8.470 -67.746 -68.141 -999 c2007027b.std
 566  200.000  -20.000 2007  1 28  28 15  20 -67 54.128 -69 37.051 -67.902 -69.618 -999 c2007028a.std
 575  200.000    0.000 2007  1 28  28 19  33 -67 46.302 -69 56.761 -67.772 -69.946 -999 c2007028b.std
 585  100.000    0.000 2007  1 29  29 11  16 -68 22.838 -71 41.032 -68.381 -71.684 -999 c2007029a.std
 592  100.000   20.000 2007  1 29  29 13  50 -68 15.235 -72  1.808 -68.254 -72.030 -999 c2007029b.std
 602  100.000   40.000 2007  1 29  29 18  40 -68  6.631 -72 21.559 -68.111 -72.359 -999 c2007029c.std
 612  100.000   60.000 2007  1 29  29 23  51 -67 58.801 -72 39.636 -67.980 -72.661 -999 c2007029d.std
 623  200.000  -60.000 2007  1 30  30 15   6 -68  9.576 -68 56.934 -68.160 -68.949 -999 c2007030a.std
 630  200.000  -40.000 2007  1 30  30 17  24 -68  1.765 -69 17.260 -68.029 -69.288 -999 c2007030b.std
 638  225.000  -20.000 2007  1 31  31  9  25 -67 44.723 -69 11.508 -67.745 -69.192 -999 c2007031a.std
 707  210.000  -30.000 2007  1 31  31 20  50 -67 54.212 -69 16.757 -67.904 -69.279 -999 c2007031b.std
 714  220.000  -25.000 2007  2  1  32  7  45 -67 48.536 -69 11.717 -67.809 -69.195 -999 c2007032a.std
 716  220.000  -25.000 2007  2  1  32 11  24 -67 48.570 -69 11.586 -67.809 -69.193 -999 c2007032b.std
 719  220.000  -25.000 2007  2  1  32 15  52 -67 48.547 -69 11.596 -67.809 -69.193 -999 c2007032c.std
 726  220.000  -25.000 2007  2  1  32 19  37 -67 48.568 -69 11.634 -67.809 -69.194 -999 c2007032d.std
 731  220.000  -25.000 2007  2  1  32 23   5 -67 48.607 -69 11.738 -67.810 -69.196 -999 c2007032e.std
 736  220.000  -25.000 2007  2  2  33  3   5 -67 48.510 -69 11.783 -67.808 -69.196 -999 c2007033a.std
 738  300.000   40.000 2007  2  2  33 10   6 -66 53.460 -68 55.360 -66.891 -68.923 -999 c2007033b.std
 741  380.000   10.000 2007  2  2  33 16  58 -66 34.159 -67 10.055 -66.569 -67.168 -999 c2007033c.std
 750  400.000   15.000 2007  2  2  33 21  27 -66 24.547 -66 55.912 -66.409 -66.932 -999 c2007033d.std
 763  420.000   15.000 2007  2  3  34 10  27 -66 16.714 -66 37.619 -66.279 -66.627 -999 c2007034a.std
 768  440.000   15.000 2007  2  3  34 12  58 -66  8.914 -66 19.450 -66.149 -66.324 -999 c2007034b.std
 780  550.000    0.000 2007  2  4  35 10  20 -65 30.407 -64 27.894 -65.507 -64.465 -999 c2007035a.std
 783  575.000   10.000 2007  2  4  35 13  10 -65 16.796 -64 16.201 -65.280 -64.270 -999 c2007035b.std
 790  585.000   10.000 2007  2  4  35 20  29 -65 12.682 -64  7.649 -65.211 -64.127 -999 c2007035c.std
 795  659.000    5.000 2007  2  5  36  9   4 -64 44.480 -63  1.640 -64.741 -63.027 -999 c2007036a.std
 796  660.000   10.000 2007  2  5  36 10   2 -64 42.200 -63  5.900 -64.703 -63.098 -999 c2007036b.std
 797  656.000   13.000 2007  2  5  36 10  53 -64 42.960 -63 11.850 -64.716 -63.198 -999 c2007036c.std
