 365  620.766   49.669 2003  1 18  18 13  48 -64 44.180 -64 15.900 -64.736 -64.265   80 c2003018a.std
 383  623.304   44.554 2003  1 18  18 18  35 -64 44.930 -64  8.910 -64.749 -64.148   97 c2003018b.std
 412  614.428   37.268 2003  1 18  18 23  21 -64 51.100 -64  9.330 -64.852 -64.155  527 c2003018c.std
 413  399.849  200.477 2003  1 19  19 14  24 -65 14.160 -69 48.550 -65.236 -69.809  100 c2003019a.std
 415  399.988  199.879 2003  1 19  19 14  50 -65 14.310 -69 47.890 -65.239 -69.798 2755 c2003019b.std
 424  400.055  179.975 2003  1 19  19 20  30 -65 22.010 -69 30.070 -65.367 -69.501 2663 c2003019c.std
 425  400.333  179.861 2003  1 19  19 21  22 -65 21.970 -69 29.720 -65.366 -69.495 2690 c2003019d.std
 430  399.936  160.008 2003  1 20  20  0  51 -65 29.740 -69 12.170 -65.496 -69.203  368 c2003020a.std
 440  400.017  139.911 2003  1 20  20  9  32 -65 37.410 -68 53.830 -65.623 -68.897  368 c2003020b.std
 448  400.091  120.200 2003  1 20  20 13  35 -65 44.930 -68 35.640 -65.749 -68.594  362 c2003020c.std
 456  399.947  100.140 2003  1 20  20 17  42 -65 52.600 -68 17.180 -65.877 -68.286  356 c2003020d.std
 465  400.103   79.997 2003  1 20  20 21  35 -66  0.190 -67 58.110 -66.003 -67.969  337 c2003020e.std
 478  399.968   60.210 2003  1 21  21  8  42 -66  7.670 -67 39.510 -66.128 -67.658  344 c2003021a.std
 483  400.063   40.087 2003  1 21  21 11   3 -66 15.180 -67 20.210 -66.253 -67.337  185 c2003021b.std
 489  378.368  119.729 2003  1 21  21 19  18 -65 53.360 -68 55.410 -65.889 -68.923  612 c2003021c.std
 491  300.029   59.986 2003  1 21  21 21  30 -66 45.750 -69 14.320 -66.763 -69.239 2116 c2003021d.std
 510  300.127   80.718 2003  1 22  22  9  43 -66 37.750 -69 33.810 -66.629 -69.564  420 c2003022a.std
 515  300.097   99.929 2003  1 22  22 11  58 -66 30.300 -69 51.840 -66.505 -69.864  494 c2003022b.std
 525  299.931  119.647 2003  1 22  22 16  19 -66 22.650 -70 10.280 -66.377 -70.171  496 c2003022c.std
 548  300.087  159.892 2003  1 23  23 10  27 -66  6.850 -70 46.770 -66.114 -70.780  508 c2003023a.std
 554  299.126  178.567 2003  1 23  23 14   3 -65 59.840 -71  4.490 -65.997 -71.075 3016 c2003023b.std
 555  300.679  179.717 2003  1 23  23 14  31 -65 58.790 -71  3.990 -65.980 -71.067 3054 c2003023c.std
 563  299.987  200.033 2003  1 23  23 20   9 -65 51.000 -71 22.760 -65.850 -71.379 3105 c2003023d.std
 565  300.987  201.539 2003  1 23  23 21   9 -65 50.010 -71 23.080 -65.833 -71.385 3100 c2003023e.std
 572  200.024  -19.943 2003  1 24  24 22  49 -67 54.080 -69 37.020 -67.901 -69.617  168 c2003024a.std
 578  256.026  -50.959 2003  1 25  25 12  50 -67 44.840 -68  9.230 -67.747 -68.154  496 c2003025a.std
 580  256.523  -51.301 2003  1 25  25 15   3 -67 44.770 -68  8.400 -67.746 -68.140  507 c2003025b.std
 581  249.769  -59.066 2003  1 25  25 16  34 -67 50.280 -68  7.330 -67.838 -68.122  710 c2003025c.std
 585  199.985  -60.041 2003  1 26  26 15  42 -68  9.520 -68 56.960 -68.159 -68.949  255 c2003026a.std
 593  200.086  -40.020 2003  1 26  26 19  35 -68  1.810 -69 16.960 -68.030 -69.283  397 c2003026b.std
 600  232.619  -33.923 2003  1 27  27  1   9 -67 47.190 -68 49.860 -67.786 -68.831  283 c2003027a.std
 607  199.875   -0.037 2003  1 27  27 14  38 -67 46.360 -69 56.770 -67.773 -69.946  690 c2003027b.std
 613  199.843   19.968 2003  1 27  27 19  12 -67 38.590 -70 16.250 -67.643 -70.271  556 c2003027c.std
 621  216.635  -67.400 2003  1 28  28 12  16 -68  6.060 -68 32.410 -68.101 -68.540  252 c2003028a.std
 622  216.684  -67.291 2003  1 28  28 14   0 -68  5.980 -68 32.450 -68.100 -68.541  226 c2003028b.std
 629  216.851  -67.300 2003  1 28  28 16  50 -68  5.940 -68 32.300 -68.099 -68.538  222 c2003028c.std
 635  216.536  -67.144 2003  1 29  29  0  18 -68  5.980 -68 32.780 -68.100 -68.546  231 c2003029a.std
 642  197.374   37.268 2003  1 29  29  9  42 -67 32.690 -70 35.480 -67.545 -70.591  769 c2003029b.std
 652  199.878   60.065 2003  1 29  29 14  10 -67 22.790 -70 54.620 -67.380 -70.910  520 c2003029c.std
 660  199.917   80.185 2003  1 29  29 18  33 -67 14.840 -71 13.510 -67.247 -71.225  464 c2003029d.std
 669  200.892  101.178 2003  1 29  29 22  29 -67  6.090 -71 32.010 -67.102 -71.533  449 c2003029e.std
 681  199.982  120.176 2003  1 30  30  9   6 -66 58.860 -71 50.460 -66.981 -71.841  449 c2003030a.std
 686  200.068  140.300 2003  1 30  30 11  14 -66 50.780 -72  8.720 -66.846 -72.145  422 c2003030b.std
 695  200.253  159.957 2003  1 30  30 15  25 -66 42.760 -72 26.210 -66.713 -72.437 3280 c2003030c.std
 696  200.747  160.117 2003  1 30  30 15  52 -66 42.540 -72 25.850 -66.709 -72.431 3286 c2003030d.std
 705  199.955  179.812 2003  1 30  30 21  56 -66 34.830 -72 44.250 -66.581 -72.737 3542 c2003030e.std
 707  199.988  179.783 2003  1 30  30 22  38 -66 34.850 -72 44.130 -66.581 -72.736 3560 c2003030f.std
 717  199.943  200.080 2003  1 31  31 10  34 -66 26.660 -73  2.100 -66.444 -73.035 -999 c2003031a.std
 719  199.701  200.141 2003  1 31  31 11  13 -66 26.700 -73  2.370 -66.445 -73.039 3705 c2003031b.std
 726  379.905   10.212 2003  2  1  32  9  12 -66 34.110 -67 10.100 -66.569 -67.168  614 c2003032a.std
 729  439.988   15.193 2003  2  1  32 13  38 -66  8.830 -66 19.560 -66.147 -66.326  460 c2003032b.std
