"studyName","Event Number","Datetime GMT","Latitude dec. deg. (º)","Longitude dec. deg. (º)","Julian day","Station name","Percent_Irradiance (%)","Depth (m)","Primary Prod. (mg/m³/day)","Prim Prod STD (mg/m³/day)","Notes"
PAL9900,,"2000-03-13 14:50:00",-64.77995,-64.0746,73,B,10,6,6.98,1.55,
PAL9900,,"2000-03-13 14:50:00",-64.77995,-64.0746,73,B,5,9,4.49,1.14,
PAL9900,,"2000-03-13 14:50:00",-64.77995,-64.0746,73,B,1,18,0.17,0.13,
PAL9900,,"2000-03-16 13:04:00",-64.81528,-64.0418,76,E,100,1,0.26,0.02,
PAL9900,,"2000-03-16 13:04:00",-64.81528,-64.0418,76,E,60,5,0.5,0.12,
PAL9900,,"2000-03-16 13:04:00",-64.81528,-64.0418,76,E,30,13.5,1.07,0.78,
PAL9900,,"2000-03-16 13:04:00",-64.81528,-64.0418,76,E,10,26.5,1.15,0.77,
PAL9900,,"2000-03-16 13:04:00",-64.81528,-64.0418,76,E,5,36,0.75,0.04,
PAL9900,,"2000-03-16 13:04:00",-64.81528,-64.0418,76,E,1,58,0.05,0.07,
PAL9900,,"2000-03-16 15:32:00",-64.78,-64.07515,76,B,100,1,0.35,0.01,
PAL9900,,"2000-03-16 15:32:00",-64.78,-64.07515,76,B,60,2.5,1.13,-999,
PAL9900,,"2000-03-16 15:32:00",-64.78,-64.07515,76,B,30,7,1.74,0.11,
PAL9900,,"2000-03-16 15:32:00",-64.78,-64.07515,76,B,10,17,0.65,0.12,
PAL9900,,"2000-03-16 15:32:00",-64.78,-64.07515,76,B,5,25,0.66,0.11,
PAL9900,,"2000-03-16 15:32:00",-64.78,-64.07515,76,B,1,44,0.08,0.02,
PAL9900,,"2000-03-19 13:12:00",-64.81552,-64.0413,79,E,100,1,0.88,0.18,
PAL9900,,"2000-03-19 13:12:00",-64.81552,-64.0413,79,E,60,2,0.96,0.06,
PAL9900,,"2000-03-19 13:12:00",-64.81552,-64.0413,79,E,30,14,0.61,0.22,
PAL9900,,"2000-03-19 13:12:00",-64.81552,-64.0413,79,E,10,28.5,0.33,0.06,
PAL9900,,"2000-03-19 13:12:00",-64.81552,-64.0413,79,E,5,38,0.35,0.15,
PAL9900,,"2000-03-19 13:12:00",-64.81552,-64.0413,79,E,1,58.5,0.05,0.01,
PAL9900,,"2000-03-19 15:35:00",-64.77817,-64.07558,79,B,100,1,1.06,0.29,
PAL9900,,"2000-03-19 15:35:00",-64.77817,-64.07558,79,B,60,3,1.68,-999,
PAL9900,,"2000-03-19 15:35:00",-64.77817,-64.07558,79,B,30,8.5,2.3,0.55,
PAL9900,,"2000-03-19 15:35:00",-64.77817,-64.07558,79,B,10,18,0.71,0.03,
PAL9900,,"2000-03-19 15:35:00",-64.77817,-64.07558,79,B,5,25,0.46,0.05,
PAL9900,,"2000-03-19 15:35:00",-64.77817,-64.07558,79,B,1,42,0.12,0,
PAL0001,,"2000-10-13 14:56:00",-64.81355,-64.04452,287,E,100,0,5.832171481,2.256935216,
PAL0001,,"2000-10-13 14:56:00",-64.81355,-64.04452,287,E,50,5,7.387876714,0.429642485,
PAL0001,,"2000-10-13 14:56:00",-64.81355,-64.04452,287,E,25,12,8.235662368,3.557709706,
PAL0001,,"2000-10-13 14:56:00",-64.81355,-64.04452,287,E,10,23,6.429703959,1.397500284,
PAL0001,,"2000-10-13 14:56:00",-64.81355,-64.04452,287,E,5,32,5.872254405,3.374155639,
PAL0001,,"2000-10-13 14:56:00",-64.81355,-64.04452,287,E,1,54,0.293835403,0.101824519,
PAL0001,,"2000-10-16 14:00:00",-64.81563,-64.04163,290,E,100,0,1.969128466,0.103999592,
PAL0001,,"2000-10-16 14:00:00",-64.81563,-64.04163,290,E,50,3,3.282695933,0.032113888,
PAL0001,,"2000-10-16 14:00:00",-64.81563,-64.04163,290,E,25,6,6.896054529,2.694108205,
PAL0001,,"2000-10-16 14:00:00",-64.81563,-64.04163,290,E,10,27,8.180887708,2.524028112,
PAL0001,,"2000-10-16 14:00:00",-64.81563,-64.04163,290,E,5,36,4.342807763,0.619551016,
PAL0001,,"2000-10-16 14:00:00",-64.81563,-64.04163,290,E,1,57,0.085766174,0.095353545,
PAL0001,,"2000-10-16 15:23:00",-64.7793,-64.07353,290,B,100,0,24.19690274,1.822332203,
PAL0001,,"2000-10-16 15:23:00",-64.7793,-64.07353,290,B,50,2,93.05127,33.72241731,
PAL0001,,"2000-10-16 15:23:00",-64.7793,-64.07353,290,B,25,11,56.49044604,18.11810995,
PAL0001,,"2000-10-18 15:23:00",-64.7793,-64.07353,290,B,10,17,47.6852841,5.385433737,
PAL0001,,"2000-10-16 15:23:00",-64.7793,-64.07353,290,B,5,26,18.74792967,2.524955347,
PAL0001,,"2000-10-16 15:23:00",-64.7793,-64.07353,290,B,1,43,0.806766122,0.422326361,
PAL0001,,"2000-10-19 13:34:00",-64.81572,-64.04058,293,E,100,0,51.16689628,0.520404187,
PAL0001,,"2000-10-19 13:34:00",-64.81572,-64.04058,293,E,50,3,110.727017,6.311220386,
PAL0001,,"2000-10-19 13:34:00",-64.81572,-64.04058,293,E,25,8,68.78522073,1.694759478,
PAL0001,,"2000-10-19 13:34:00",-64.81572,-64.04058,293,E,10,13,47.96165422,12.10197998,
PAL0001,,"2000-10-19 13:34:00",-64.81572,-64.04058,293,E,5,18,39.39827818,3.93078233,
PAL0001,,"2000-10-19 13:34:00",-64.81572,-64.04058,293,E,1,30,0.706309212,0.234729544,
PAL0001,,"2000-10-19 15:00:00",-64.7796,-64.07308,293,B,100,0,43.02397775,1.141603694,
PAL0001,,"2000-10-19 15:00:00",-64.7796,-64.07308,293,B,50,2,83.71468567,7.998739261,
PAL0001,,"2000-10-19 15:00:00",-64.7796,-64.07308,293,B,25,8,126.7068889,12.42075222,
PAL0001,,"2000-10-19 15:00:00",-64.7796,-64.07308,293,B,10,13,95.50761172,19.59040198,
PAL0001,,"2000-10-19 15:00:00",-64.7796,-64.07308,293,B,5,17,73.19793992,0.990353125,
PAL0001,,"2000-10-19 15:00:00",-64.7796,-64.07308,293,B,1,27,1.497294027,0.609871539,
PAL0001,,"2000-10-23 12:20:00",-64.81597,-64.04037,297,E,100,0,19.74384546,0.082867127,
PAL0001,,"2000-10-23 12:20:00",-64.81597,-64.04037,297,E,50,3,40.29183222,5.643327747,
PAL0001,,"2000-10-23 12:20:00",-64.81597,-64.04037,297,E,25,12,46.25861564,0.849982052,
PAL0001,,"2000-10-23 12:20:00",-64.81597,-64.04037,297,E,10,22,35.2271164,14.76025035,
PAL0001,,"2000-10-23 12:20:00",-64.81597,-64.04037,297,E,5,30,11.11797576,0.534151221,
PAL0001,,"2000-10-23 12:20:00",-64.81597,-64.04037,297,E,1,48,0.79806486,0.204127158,
PAL0001,,"2000-10-23 13:00:00",-64.7813,-64.07647,297,B,100,0,374.2555846,13.92221616,
PAL0001,,"2000-10-23 13:00:00",-64.7813,-64.07647,297,B,50,2,529.9514819,172.0084349,
PAL0001,,"2000-10-23 13:00:00",-64.7813,-64.07647,297,B,25,5,635.4514774,12.63008405,
PAL0001,,"2000-10-23 13:00:00",-64.7813,-64.07647,297,B,10,8,462.4765439,26.39319923,
PAL0001,,"2000-10-23 13:00:00",-64.7813,-64.07647,297,B,5,11,307.1970043,35.72601454,
PAL0001,,"2000-10-23 13:00:00",-64.7813,-64.07647,297,B,1,18,3.937726257,0.39441569,
PAL0001,,"2000-10-26 12:53:00",-64.81525,-64.04122,300,E,100,0,49.16931946,15.31568747,
PAL0001,,"2000-10-26 12:53:00",-64.81525,-64.04122,300,E,50,1,58.8648008,13.99769392,
PAL0001,,"2000-10-26 12:53:00",-64.81525,-64.04122,300,E,25,6.5,64.96239708,2.599553139,
PAL0001,,"2000-10-26 12:53:00",-64.81525,-64.04122,300,E,10,11,50.16401115,5.540607004,
PAL0001,,"2000-10-26 12:53:00",-64.81525,-64.04122,300,E,5,15,29.08181478,9.749923678,
PAL0001,,"2000-10-26 12:53:00",-64.81525,-64.04122,300,E,1,25,1.124454092,0.115889312,
PAL0001,,"2000-10-26 14:20:00",-64.7802,-64.07463,300,B,100,0,313.7085784,12.83421357,
PAL0001,,"2000-10-26 14:20:00",-64.7802,-64.07463,300,B,50,1,483.4388041,12.66452027,
PAL0001,,"2000-10-26 14:20:00",-64.7802,-64.07463,300,B,25,2.5,481.501709,21.52138294,
PAL0001,,"2000-10-26 14:20:00",-64.7802,-64.07463,300,B,10,4.5,356.2449933,29.91162259,
PAL0001,,"2000-10-26 14:20:00",-64.7802,-64.07463,300,B,5,6.5,200.7664342,28.95131844,
PAL0001,,"2000-10-26 14:20:00",-64.7802,-64.07463,300,B,1,10,4.798173292,1.519952608,
PAL0001,,"2000-11-04 14:50:00",-64.77965,-64.07333,309,B,100,0,137.9338176,23.10466276,
PAL0001,,"2000-11-04 14:50:00",-64.77965,-64.07333,309,B,50,1,203.7561022,1.29889081,
PAL0001,,"2000-11-04 14:50:00",-64.77965,-64.07333,309,B,25,5,161.765132,30.12676344,
PAL0001,,"2000-11-04 14:50:00",-64.77965,-64.07333,309,B,10,9,84.35487476,48.64963169,
PAL0001,,"2000-11-04 14:50:00",-64.77965,-64.07333,309,B,5,10.5,23.85063016,4.219174265,
PAL0001,,"2000-11-04 14:50:00",-64.77965,-64.07333,309,B,1,12,1.291399972,0.684376494,
PAL0001,,"2000-11-06 13:20:00",-64.81485,-64.04087,311,E,100,0,10.95342882,8.358187648,
PAL0001,,"2000-11-06 13:20:00",-64.81485,-64.04087,311,E,50,1,14.30261352,3.446785356,
PAL0001,,"2000-11-06 13:20:00",-64.81485,-64.04087,311,E,25,6.5,15.55260182,3.685104673,
PAL0001,,"2000-11-06 13:20:00",-64.81485,-64.04087,311,E,10,10.5,10.05572576,0.300106391,
PAL0001,,"2000-11-06 13:20:00",-64.81485,-64.04087,311,E,5,12,5.881747677,1.009104783,
PAL0001,,"2000-11-06 13:20:00",-64.81485,-64.04087,311,E,1,14,0.314749025,0.147175895,
PAL0001,,"2000-11-06 15:05:00",-64.77178,-64.07327,311,B,100,0,63.85553768,18.00388812,
PAL0001,,"2000-11-06 15:05:00",-64.77178,-64.07327,311,B,50,3,47.08954521,1.53095364,
PAL0001,,"2000-11-06 15:05:00",-64.77178,-64.07327,311,B,25,7,38.41559562,1.21320317,
PAL0001,,"2000-11-06 15:05:00",-64.77178,-64.07327,311,B,10,15,25.68000658,4.160484998,
PAL0001,,"2000-11-06 15:05:00",-64.77178,-64.07327,311,B,5,21,9.090563852,0.350462296,
PAL0001,,"2000-11-06 15:05:00",-64.77178,-64.07327,311,B,1,33,1.173056253,0.195801724,
PAL0001,,"2000-11-13 13:22:00",-64.81457,-64.04143,318,E,100,0,3.844399262,0.928505411,
PAL0001,,"2000-11-13 13:22:00",-64.81457,-64.04143,318,E,50,3,7.889458965,0.77583654,
PAL0001,,"2000-11-13 13:22:00",-64.81457,-64.04143,318,E,25,13,10.40256644,0.650839652,
PAL0001,,"2000-11-13 13:22:00",-64.81457,-64.04143,318,E,10,21,8.254406163,0.59001534,
PAL0001,,"2000-11-13 13:22:00",-64.81457,-64.04143,318,E,5,31,3.481490519,1.593143518,
PAL0001,,"2000-11-13 13:22:00",-64.81457,-64.04143,318,E,1,58,0.138816681,0.012657343,
PAL0001,,"2000-11-13 15:00:00",-64.77962,-64.0729,318,B,100,0,3.57661177,0.196153986,
PAL0001,,"2000-11-13 15:00:00",-64.77962,-64.0729,318,B,50,4,11.70944684,4.981084271,
PAL0001,,"2000-11-13 15:00:00",-64.77962,-64.0729,318,B,25,11,15.76256498,1.55236103,
PAL0001,,"2000-11-13 15:00:00",-64.77962,-64.0729,318,B,10,21,10.55161204,0.53964141,
PAL0001,,"2000-11-13 15:00:00",-64.77962,-64.0729,318,B,5,29,7.567970503,2.302750929,
PAL0001,,"2000-11-13 15:00:00",-64.77962,-64.0729,318,B,1,49.5,0.09267336,0.012528024,
PAL0001,,"2000-11-16 13:34:00",-64.81375,-64.04163,321,E,100,0,13.87453838,1.997224,
PAL0001,,"2000-11-16 13:34:00",-64.81375,-64.04163,321,E,50,4,74.86264894,2.290238714,
PAL0001,,"2000-11-16 13:34:00",-64.81375,-64.04163,321,E,25,11,76.61948154,21.01520964,
PAL0001,,"2000-11-16 13:34:00",-64.81375,-64.04163,321,E,10,21,72.94147664,3.982553372,
PAL0001,,"2000-11-16 13:34:00",-64.81375,-64.04163,321,E,5,28,33.49749024,0.062778777,
PAL0001,,"2000-11-16 13:34:00",-64.81375,-64.04163,321,E,1,48,0.93089872,0.355200172,
PAL0001,,"2000-11-16 15:05:00",-64.77968,-64.07148,321,B,100,0,11.39042432,3.250041178,
PAL0001,,"2000-11-16 15:05:00",-64.77968,-64.07148,321,B,50,5,44.24657109,0.159624591,
PAL0001,,"2000-11-16 15:05:00",-64.77968,-64.07148,321,B,25,12,57.03480196,2.627372832,
PAL0001,,"2000-11-16 15:05:00",-64.77968,-64.07148,321,B,10,21,64.28621333,-999,
PAL0001,,"2000-11-16 15:05:00",-64.77968,-64.07148,321,B,5,27,37.13492254,3.621825833,
PAL0001,,"2000-11-16 15:05:00",-64.77968,-64.07148,321,B,1,44,0.471911337,0.13017193,
PAL0001,,"2000-11-20 13:32:00",-64.81553,-64.0395,325,E,100,0,25.58215134,4.055174882,
PAL0001,,"2000-11-20 13:32:00",-64.81553,-64.0395,325,E,50,5,63.89063309,12.52518002,
PAL0001,,"2000-11-20 13:32:00",-64.81553,-64.0395,325,E,25,11,53.60460444,11.63774413,
PAL0001,,"2000-11-20 13:32:00",-64.81553,-64.0395,325,E,10,20,41.16934389,7.178193415,
PAL0001,,"2000-11-20 13:32:00",-64.81553,-64.0395,325,E,5,27,18.97037208,2.083999442,
PAL0001,,"2000-11-20 13:32:00",-64.81553,-64.0395,325,E,1,49,0.283945926,0.063770088,
PAL0001,,"2000-11-20 15:00:00",-64.77932,-64.07293,325,B,100,0,22.66530557,7.268468446,
PAL0001,,"2000-11-20 15:00:00",-64.77932,-64.07293,325,B,50,4,42.81611403,3.220160829,
PAL0001,,"2000-11-20 15:00:00",-64.77932,-64.07293,325,B,25,8,74.72125869,7.069573537,
PAL0001,,"2000-11-20 15:00:00",-64.77932,-64.07293,325,B,10,17,37.50666302,3.840918006,
PAL0001,,"2000-11-20 15:00:00",-64.77932,-64.07293,325,B,5,24,15.94034886,1.942488267,
PAL0001,,"2000-11-20 15:00:00",-64.77932,-64.07293,325,B,1,42.5,0.360277109,0.074669176,
PAL0001,,"2000-11-23 13:30:00",-64.81543,-64.0411,328,E,100,0,1.137432954,0.026276967,
PAL0001,,"2000-11-23 13:30:00",-64.81543,-64.0411,328,E,50,3.5,20.79267501,1.276688387,
PAL0001,,"2000-11-23 13:30:00",-64.81543,-64.0411,328,E,25,8.5,23.89996616,1.766550364,
PAL0001,,"2000-11-23 13:30:00",-64.81543,-64.0411,328,E,10,17,24.28615535,2.079239968,
PAL0001,,"2000-11-23 13:30:00",-64.81543,-64.0411,328,E,5,25.5,6.477354229,0.531327852,
PAL0001,,"2000-11-23 13:30:00",-64.81543,-64.0411,328,E,1,49,0.248195173,0.058074306,
PAL0001,,"2000-11-23 14:50:00",-64.78063,-64.0743,328,B,100,0,8.20940829,1.410488984,
PAL0001,,"2000-11-23 14:50:00",-64.78063,-64.0743,328,B,50,4,25.09408354,2.888307279,
PAL0001,,"2000-11-23 14:50:00",-64.78063,-64.0743,328,B,25,10,41.4351594,-999,
PAL0001,,"2000-11-23 14:50:00",-64.78063,-64.0743,328,B,10,19,30.28584291,5.15884458,
PAL0001,,"2000-11-23 14:50:00",-64.78063,-64.0743,328,B,5,25,24.41050493,8.15501517,
PAL0001,,"2000-11-23 14:50:00",-64.78063,-64.0743,328,B,1,41.5,0.334273602,0.055344499,
PAL0001,,"2000-11-27 13:00:00",-64.81543,-64.04237,332,E,100,0,7.476654145,4.635473361,
PAL0001,,"2000-11-27 13:00:00",-64.81543,-64.04237,332,E,50,4.5,31.41724845,0.019933482,
PAL0001,,"2000-11-27 13:00:00",-64.81543,-64.04237,332,E,25,9.5,61.3191851,20.03160048,
PAL0001,,"2000-11-27 13:00:00",-64.81543,-64.04237,332,E,10,16,32.26458083,5.549378139,
PAL0001,,"2000-11-27 13:00:00",-64.81543,-64.04237,332,E,5,21.5,24.55823408,3.433925621,
PAL0001,,"2000-11-27 13:00:00",-64.81543,-64.04237,332,E,1,36.5,0.239185223,0.072489656,
PAL0001,,"2000-11-27 14:25:00",-64.77987,-64.074,332,B,100,0,10.62442772,0.947905855,
PAL0001,,"2000-11-27 14:25:00",-64.77987,-64.074,332,B,50,5,26.61136928,3.808329905,
PAL0001,,"2000-11-27 14:25:00",-64.77987,-64.074,332,B,25,10,62.34489293,6.819550519,
PAL0001,,"2000-11-27 14:25:00",-64.77987,-64.074,332,B,10,17,67.37756483,4.219382461,
PAL0001,,"2000-11-27 14:25:00",-64.77987,-64.074,332,B,5,21.5,40.38839043,3.928634853,
PAL0001,,"2000-11-27 14:25:00",-64.77987,-64.074,332,B,1,34.5,0.444669505,0.006755628,
PAL0001,,"2000-11-30 12:55:00",-64.81532,-64.03928,335,E,100,0,7.723691193,0.892959081,
PAL0001,,"2000-11-30 12:55:00",-64.81532,-64.03928,335,E,50,4.5,32.57793707,5.023514096,
PAL0001,,"2000-11-30 12:55:00",-64.81532,-64.03928,335,E,25,10,37.66437277,1.60934503,
PAL0001,,"2000-11-30 12:55:00",-64.81532,-64.03928,335,E,10,17,35.45435178,5.820801746,
PAL0001,,"2000-11-30 12:55:00",-64.81532,-64.03928,335,E,5,22,20.63375968,4.402676111,
PAL0001,,"2000-11-30 12:55:00",-64.81532,-64.03928,335,E,1,37.5,0.062247964,0.197763143,
PAL0001,,"2000-11-30 14:50:00",-64.76292,-64.07217,335,B,100,0,12.90829246,1.74213909,
PAL0001,,"2000-11-30 14:50:00",-64.76292,-64.07217,335,B,50,4.5,32.55724257,0.668249062,
PAL0001,,"2000-11-30 14:50:00",-64.76292,-64.07217,335,B,25,9,60.28987434,1.852391609,
PAL0001,,"2000-11-30 14:50:00",-64.76292,-64.07217,335,B,10,15.5,44.6429651,3.987434338,
PAL0001,,"2000-11-30 14:50:00",-64.76292,-64.07217,335,B,5,20,36.62937135,0.791175379,
PAL0001,,"2000-11-30 14:50:00",-64.76292,-64.07217,335,B,1,32.5,0.397876059,0.071865838,
PAL0001,,"2000-12-05 12:55:00",-64.81455,-64.0418,340,E,100,0,8.726705423,0.057939383,
PAL0001,,"2000-12-05 12:55:00",-64.81455,-64.0418,340,E,50,3.5,92.21890052,0.876493533,
PAL0001,,"2000-12-05 12:55:00",-64.81455,-64.0418,340,E,25,7,63.42104476,10.68488456,
PAL0001,,"2000-12-05 12:55:00",-64.81455,-64.0418,340,E,10,13,48.26514344,-999,
PAL0001,,"2000-12-05 12:55:00",-64.81455,-64.0418,340,E,5,17.5,55.35276333,0.211736375,
PAL0001,,"2000-12-05 12:55:00",-64.81455,-64.0418,340,E,1,34,1.450998376,0.193713126,
PAL0001,,"2000-12-05 14:50:00",-64.77942,-64.07293,340,B,100,0,18.66116189,1.09476252,
PAL0001,,"2000-12-05 14:50:00",-64.77942,-64.07293,340,B,50,4,64.66624869,5.248077131,
PAL0001,,"2000-12-05 14:50:00",-64.77942,-64.07293,340,B,25,9,55.37906229,2.989260974,
PAL0001,,"2000-12-05 14:50:00",-64.77942,-64.07293,340,B,10,15.5,38.01222399,3.967641328,
PAL0001,,"2000-12-05 14:50:00",-64.77942,-64.07293,340,B,5,20.5,44.23951702,3.445371428,
PAL0001,,"2000-12-05 14:50:00",-64.77942,-64.07293,340,B,1,34.5,0.726561261,0.084160753,
PAL0001,,"2000-12-08 12:55:00",-64.81492,-64.04212,343,E,100,0,15.2897992,0.78346936,
PAL0001,,"2000-12-08 12:55:00",-64.81492,-64.04212,343,E,50,4,39.96003822,1.824373496,
PAL0001,,"2000-12-08 12:55:00",-64.81492,-64.04212,343,E,25,8.5,44.61844084,4.073354629,
PAL0001,,"2000-12-08 12:55:00",-64.81492,-64.04212,343,E,10,14.5,38.39100371,2.038426055,
PAL0001,,"2000-12-08 12:55:00",-64.81492,-64.04212,343,E,5,19.5,18.75756236,0.591292872,
PAL0001,,"2000-12-08 12:55:00",-64.81492,-64.04212,343,E,1,35,0.563746189,0.076608284,
PAL0001,,"2000-12-08 14:45:00",-64.78042,-64.07597,343,B,100,0,10.19837849,0.608100279,
PAL0001,,"2000-12-08 14:45:00",-64.78042,-64.07597,343,B,50,3.5,35.76768821,2.720837845,
PAL0001,,"2000-12-08 14:45:00",-64.78042,-64.07597,343,B,25,7.5,48.45960538,1.356504746,
PAL0001,,"2000-12-08 14:45:00",-64.78042,-64.07597,343,B,10,13.5,49.832956,3.011248983,
PAL0001,,"2000-12-08 14:45:00",-64.78042,-64.07597,343,B,5,18.5,19.49971497,2.426131504,
PAL0001,,"2000-12-08 14:45:00",-64.78042,-64.07597,343,B,1,33,0.370730332,0.302153669,
PAL0001,,"2000-12-11 12:55:00",-64.81533,-64.04033,346,E,100,0,9.212418834,0.304906583,
PAL0001,,"2000-12-11 12:55:00",-64.81533,-64.04033,346,E,50,3.5,45.16471318,11.21102407,
PAL0001,,"2000-12-11 12:55:00",-64.81533,-64.04033,346,E,25,8,48.7035258,16.79680705,
PAL0001,,"2000-12-11 12:55:00",-64.81533,-64.04033,346,E,10,14,32.12395273,1.18538338,
PAL0001,,"2000-12-11 12:55:00",-64.81533,-64.04033,346,E,5,19,23.93942153,0.806874132,
PAL0001,,"2000-12-11 12:55:00",-64.81533,-64.04033,346,E,1,32,0.47500288,0.003657173,
PAL0001,,"2000-12-11 14:45:00",-64.7795,-64.07375,346,B,100,0,8.159188176,2.539397134,
PAL0001,,"2000-12-11 14:45:00",-64.7795,-64.07375,346,B,50,5,37.57552295,0.874138238,
PAL0001,,"2000-12-11 14:45:00",-64.7795,-64.07375,346,B,25,10,45.33513827,0.276431961,
PAL0001,,"2000-12-11 14:45:00",-64.7795,-64.07375,346,B,10,16.5,35.27703976,3.882603319,
PAL0001,,"2000-12-11 14:45:00",-64.7795,-64.07375,346,B,5,22,27.85411907,3.541750662,
PAL0001,,"2000-12-11 14:45:00",-64.7795,-64.07375,346,B,1,34,0.526765147,0.041694929,
PAL0001,,"2000-12-14 12:55:00",-64.81488,-64.04387,349,E,100,0,25.04217693,0.784820268,
PAL0001,,"2000-12-14 12:55:00",-64.81488,-64.04387,349,E,50,4.5,60.612271,19.21511359,
PAL0001,,"2000-12-14 12:55:00",-64.81488,-64.04387,349,E,25,9,53.59170307,12.80597186,
PAL0001,,"2000-12-14 12:55:00",-64.81488,-64.04387,349,E,10,14.5,46.54638705,1.800648514,
PAL0001,,"2000-12-14 12:55:00",-64.81488,-64.04387,349,E,5,19.5,26.60657236,1.315892736,
PAL0001,,"2000-12-14 12:55:00",-64.81488,-64.04387,349,E,1,33,0.24851677,0.20214724,
PAL0001,,"2000-12-14 14:55:00",-64.77943,-64.07378,349,B,100,0,29.82382412,4.22591901,
PAL0001,,"2000-12-14 14:55:00",-64.77943,-64.07378,349,B,50,3.5,59.29081522,0.585987595,
PAL0001,,"2000-12-14 14:55:00",-64.77943,-64.07378,349,B,25,8,74.0904841,3.393671865,
PAL0001,,"2000-12-14 14:55:00",-64.77943,-64.07378,349,B,10,15.5,57.78572415,8.470172947,
PAL0001,,"2000-12-14 14:55:00",-64.77943,-64.07378,349,B,5,20,35.2610401,8.887808786,
PAL0001,,"2000-12-14 14:55:00",-64.77943,-64.07378,349,B,1,31.5,0.813799928,0.280113459,
PAL0001,,"2000-12-18 13:05:00",-64.81477,-64.04165,353,E,100,0,21.73728536,0.618169504,
PAL0001,,"2000-12-18 13:05:00",-64.81477,-64.04165,353,E,50,4.5,36.22380447,2.885567366,
PAL0001,,"2000-12-18 13:05:00",-64.81477,-64.04165,353,E,25,9.5,25.88736484,0.078771972,
PAL0001,,"2000-12-18 13:05:00",-64.81477,-64.04165,353,E,10,18.5,25.45284459,2.539497882,
PAL0001,,"2000-12-18 13:05:00",-64.81477,-64.04165,353,E,5,26.5,10.11031956,0.258432731,
PAL0001,,"2000-12-18 13:05:00",-64.81477,-64.04165,353,E,1,48.5,0.326541279,0.132881438,
PAL0001,,"2000-12-18 14:40:00",-64.77923,-64.07425,353,B,100,0,9.740732104,0.064440797,
PAL0001,,"2000-12-18 14:40:00",-64.77923,-64.07425,353,B,50,3,44.59829415,2.046982906,
PAL0001,,"2000-12-18 14:40:00",-64.77923,-64.07425,353,B,25,9.5,60.66254543,3.862579731,
PAL0001,,"2000-12-18 14:40:00",-64.77923,-64.07425,353,B,10,17.5,38.54628278,1.808169262,
PAL0001,,"2000-12-18 14:40:00",-64.77923,-64.07425,353,B,5,23.5,24.98586255,1.066997221,
PAL0001,,"2000-12-18 14:40:00",-64.77923,-64.07425,353,B,1,38,0.862315926,0.490033992,
PAL0001,,"2000-12-22 13:40:00",-64.81483,-64.0406,357,E,100,0,22.86977604,2.768816352,
PAL0001,,"2000-12-22 13:40:00",-64.81483,-64.0406,357,E,50,4,39.52180504,3.649037619,
PAL0001,,"2000-12-22 13:40:00",-64.81483,-64.0406,357,E,25,10.5,32.86975469,0.898405418,
PAL0001,,"2000-12-22 13:40:00",-64.81483,-64.0406,357,E,10,20.5,30.46382256,6.89792233,
PAL0001,,"2000-12-22 13:40:00",-64.81483,-64.0406,357,E,5,27.5,18.85472116,0.118925025,
PAL0001,,"2000-12-22 13:40:00",-64.81483,-64.0406,357,E,1,48,0.449735472,0.251378109,
PAL0001,,"2000-12-22 15:24:00",-64.78048,-64.07648,357,B,100,0,19.00707698,9.555559546,
PAL0001,,"2000-12-22 15:24:00",-64.78048,-64.07648,357,B,50,4,43.87045879,1.820347286,
PAL0001,,"2000-12-22 15:24:00",-64.78048,-64.07648,357,B,25,11,47.11501304,1.737390758,
PAL0001,,"2000-12-22 15:24:00",-64.78048,-64.07648,357,B,10,20.5,46.21032154,2.93095738,
PAL0001,,"2000-12-22 15:24:00",-64.78048,-64.07648,357,B,5,27,22.32375103,2.226705214,
PAL0001,,"2000-12-22 15:24:00",-64.78048,-64.07648,357,B,1,44.5,0.482239341,0.008119989,
PAL0001,,"2000-12-26 13:20:00",-64.81425,-64.04163,361,E,100,0,142.571226,13.00370862,
PAL0001,,"2000-12-26 13:20:00",-64.81425,-64.04163,361,E,50,4,375.3625605,14.96585362,
PAL0001,,"2000-12-26 13:20:00",-64.81425,-64.04163,361,E,25,7,303.7316183,32.23831742,
PAL0001,,"2000-12-26 13:20:00",-64.81425,-64.04163,361,E,10,12.5,196.1340713,3.401418244,
PAL0001,,"2000-12-26 13:20:00",-64.81425,-64.04163,361,E,5,16.5,86.55755164,0.888275509,
PAL0001,,"2000-12-26 13:20:00",-64.81425,-64.04163,361,E,1,28.5,1.349246402,0.292220098,
PAL0001,,"2000-12-26 14:55:00",-64.7797,-64.07367,361,B,100,0,24.80800701,1.299522888,
PAL0001,,"2000-12-26 14:55:00",-64.7797,-64.07367,361,B,50,4.5,94.37982904,1.919845088,
PAL0001,,"2000-12-26 14:55:00",-64.7797,-64.07367,361,B,25,9.5,104.8334092,21.86130746,
PAL0001,,"2000-12-26 14:55:00",-64.7797,-64.07367,361,B,10,16,80.80446382,2.991981286,
PAL0001,,"2000-12-26 14:55:00",-64.7797,-64.07367,361,B,5,21.5,52.96425798,3.593015959,
PAL0001,,"2000-12-26 14:55:00",-64.7797,-64.07367,361,B,1,35,0.83135579,0.014811643,
PAL0001,,"2000-12-29 13:00:00",-64.81462,-64.04055,364,E,100,0,176.1245453,17.66698815,
PAL0001,,"2000-12-29 13:00:00",-64.81462,-64.04055,364,E,50,4,321.6403914,22.16240561,
