17
event
gridLine
gridStat
year
month
day
julday
hr(gmt)
min(gmt)
latdeg
latmin
londeg
lonmin
latitude
longitude
depth(m)
filename
  78  600.090   39.950 2002  1  8   8  1  12 -64 55.950 -64 23.900 -64.933 -64.398 -999 c2002008a.std
  79  600.180   39.850 2002  1  8   8  2  35 -64 55.980 -64 23.690 -64.933 -64.395 -999 c2002008b.std
  94  600.100   59.990 2002  1  8   8 11  40 -64 48.850 -64 42.920 -64.814 -64.715 -999 c2002008c.std
  99  622.840   39.490 2002  1  8   8 17  41 -64 46.900 -64  4.500 -64.782 -64.075 -999 c2002008d.std
 103  621.150   35.820 2002  1  8   8 19   6 -64 48.900 -64  2.400 -64.815 -64.040 -999 c2002008e.std
 109  600.030   80.010 2002  1  8   8 23  34 -64 41.700 -65  1.800 -64.695 -65.030 -999 c2002008f.std
 123  600.030  100.010 2002  1  9   9 12  35 -64 34.490 -65 20.450 -64.575 -65.341 -999 c2002009a.std
 130  599.860  120.090 2002  1  9   9 15   7 -64 27.301 -65 39.187 -64.455 -65.653 -999 c2002009b.std
 143  600.000  140.050 2002  1  9   9 22  41 -64 19.997 -65 57.365 -64.333 -65.956 -999 c2002009c.std
 149  600.040  160.030 2002  1 10  10  1  27 -64 12.675 -66 15.500 -64.211 -66.258 -999 c2002010a.std
 170  600.010  179.980 2002  1 10  10 13  12 -64  5.331 -66 33.472 -64.089 -66.558 -999 c2002010b.std
 171  600.010  179.980 2002  1 10  10 13  59 -64  5.330 -66 33.460 -64.089 -66.558 -999 c2002010c.std
 179  600.000  200.130 2002  1 10  10 17  54 -63 57.870 -66 51.481 -63.964 -66.858 -999 c2002010d.std
 190  600.040  219.970 2002  1 10  10 22  38 -63 50.532 -67  8.988 -63.842 -67.150 -999 c2002010e.std
 191  600.040  219.970 2002  1 10  10 23  59 -63 50.524 -67  8.998 -63.842 -67.150 -999 c2002010f.std
 199  499.980  220.020 2002  1 11  11 14   7 -64 28.970 -68 35.350 -64.483 -68.589 -999 c2002011a.std
 206  500.130  199.970 2002  1 11  11 17   7 -64 36.530 -68 17.430 -64.609 -68.291 -999 c2002011b.std
 207  499.570  199.890 2002  1 11  11 17  32 -64 36.770 -68 17.900 -64.613 -68.298 -999 c2002011c.std
 218  499.920  180.020 2002  1 12  12  0  11 -64 44.150 -67 59.790 -64.736 -67.997 -999 c2002012a.std
 241  499.940  160.080 2002  1 12  12 12   7 -64 51.670 -67 41.840 -64.861 -67.697 -999 c2002012b.std
 247  500.010  139.980 2002  1 12  12 14  42 -64 59.130 -67 23.460 -64.986 -67.391 -999 c2002012c.std
 253  500.070  120.120 2002  1 12  12 17   9 -65  6.552 -67  5.147 -65.109 -67.086 -999 c2002012d.std
 265  499.980   99.990 2002  1 12  12 21  34 -65 14.014 -66 46.544 -65.234 -66.776 -999 c2002012e.std
 286  500.050   79.920 2002  1 13  13  8  43 -65 21.420 -66 27.730 -65.357 -66.462 -999 c2002013a.std
 291  500.040   59.980 2002  1 13  13 11  27 -65 28.730 -66  8.900 -65.479 -66.148 -999 c2002013b.std
 296  546.170   27.040 2002  1 13  13 17  17 -65 22.341 -64 57.265 -65.372 -64.954 -999 c2002013c.std
 306  580.050   28.990 2002  1 14  14  0  44 -65  7.990 -64 30.220 -65.133 -64.504 -999 c2002014a.std
 312  400.010   39.980 2002  1 14  14 23  59 -66 15.244 -67 20.143 -66.254 -67.336 -999 c2002014b.std
 325  399.970   59.890 2002  1 15  15  8  41 -66  7.776 -67 39.228 -66.130 -67.654 -999 c2002015a.std
 334  399.990   79.950 2002  1 15  15 11  28 -66  0.227 -67 58.220 -66.004 -67.970 -999 c2002015b.std
 345  399.980  100.110 2002  1 15  15 16  10 -65 52.598 -68 17.090 -65.877 -68.285 -999 c2002015c.std
 356  399.790  120.030 2002  1 15  15 20  52 -65 45.121 -68 35.732 -65.752 -68.596 -999 c2002015d.std
 367  399.920  140.010 2002  1 16  16  1  33 -65 37.413 -68 53.985 -65.624 -68.900 -999 c2002016a.std
 368  400.060  140.020 2002  1 16  16  2  52 -65 37.400 -68 53.900 -65.623 -68.898 -999 c2002016b.std
 381  400.040  159.910 2002  1 16  16 10   0 -65 29.772 -69 11.983 -65.496 -69.200 -999 c2002016c.std
 388  400.020  180.010 2002  1 16  16 12  27 -65 22.030 -69 30.135 -65.367 -69.502 -999 c2002016d.std
 389  400.020  180.010 2002  1 16  16 13   4 -65 22.038 -69 30.129 -65.367 -69.502 -999 c2002016e.std
 400  399.950  199.910 2002  1 16  16 19   1 -65 14.323 -69 47.955 -65.239 -69.799 -999 c2002016f.std
 401  400.070  199.960 2002  1 16  16 19  44 -65 14.301 -69 47.904 -65.238 -69.798 -999 c2002016g.std
 412  300.020  200.000 2002  1 17  17  8  44 -65 51.010 -71 22.650 -65.850 -71.377 -999 c2002017a.std
 413  300.020  200.000 2002  1 17  17  9  23 -65 51.006 -71 22.677 -65.850 -71.378 -999 c2002017b.std
 421  300.030  180.020 2002  1 17  17 14   9 -65 58.948 -71  4.911 -65.982 -71.082 -999 c2002017c.std
 432  299.920  160.050 2002  1 17  17 19  19 -66  6.823 -70 47.116 -66.114 -70.785 -999 c2002017d.std
 446  199.990  -19.910 2002  1 18  18 11  48 -67 54.075 -69 37.104 -67.901 -69.618 -999 c2002018a.std
 450  199.950  -40.040 2002  1 18  18 21  58 -68  1.845 -69 17.098 -68.031 -69.285 -999 c2002018b.std
 452  199.850  -41.040 2002  1 19  19  2  55 -68  2.302 -69 16.224 -68.038 -69.270 -999 c2002019a.std
 455  256.530  -51.470 2002  1 19  19 12  48 -67 44.830 -68  8.230 -67.747 -68.137 -999 c2002019b.std
 456  250.430  -59.890 2002  1 19  19 16  12 -67 50.320 -68  5.830 -67.839 -68.097 -999 c2002019c.std
 467  199.980   -0.290 2002  1 20  20 12  45 -67 46.440 -69 56.415 -67.774 -69.940 -999 c2002020a.std
 474  200.090   19.740 2002  1 20  20 16  12 -67 38.570 -70 15.750 -67.643 -70.263 -999 c2002020b.std
 485  200.010   40.160 2002  1 20  20 21  18 -67 30.620 -70 35.540 -67.510 -70.592 -999 c2002020c.std
 497  299.800   39.910 2002  1 21  21  9   5 -66 53.560 -68 55.400 -66.893 -68.923 -999 c2002021a.std
 505  299.950   59.910 2002  1 21  21 12   4 -66 45.820 -69 14.340 -66.764 -69.239 -999 c2002021b.std
 515  299.950   80.270 2002  1 21  21 16  35 -66 37.972 -69 33.624 -66.633 -69.560 -999 c2002021c.std
 526  299.980  100.200 2002  1 21  21 20  49 -66 30.248 -69 52.199 -66.504 -69.870 -999 c2002021d.std
 539  200.090   60.170 2002  1 22  22  9  58 -67 22.680 -70 54.450 -67.378 -70.908 -999 c2002022a.std
 546  200.110   80.010 2002  1 22  22 12  33 -67 14.833 -71 13.163 -67.247 -71.219 -999 c2002022b.std
 556  200.100  100.240 2002  1 22  22 17  26 -67  6.768 -71 31.954 -67.113 -71.533 -999 c2002022c.std
 567  200.010  120.010 2002  1 22  22 22  19 -66 58.911 -71 50.291 -66.982 -71.838 -999 c2002022d.std
 574  200.400  139.550 2002  1 23  23  1   0 -66 50.948 -72  7.665 -66.849 -72.128 -999 c2002023a.std
 591  200.080  159.960 2002  1 23  23 11  48 -66 42.836 -72 26.427 -66.714 -72.440 -999 c2002023b.std
 598  199.930  179.980 2002  1 23  23 14  35 -66 34.826 -72 44.391 -66.580 -72.740 -999 c2002023c.std
 599  200.040  180.040 2002  1 23  23 15  14 -66 34.755 -72 44.323 -66.579 -72.739 -999 c2002023d.std
 610  200.010  200.020 2002  1 23  23 22  37 -66 26.641 -73  1.961 -66.444 -73.033 -999 c2002023e.std
 611  200.010  200.020 2002  1 23  23 23  15 -66 26.661 -73  1.971 -66.444 -73.033 -999 c2002023f.std
 623  300.060  140.080 2002  1 24  24 13  59 -66 14.665 -70 28.832 -66.244 -70.481 -999 c2002024a.std
 627  300.190  119.860 2002  1 24  24 16  34 -66 22.528 -70 10.187 -66.375 -70.170 -999 c2002024b.std
 635  623.130   39.490 2002  1 25  25 15  22 -64 46.813 -64  4.273 -64.780 -64.071 -999 c2002025a.std
 638  621.180   35.780 2002  1 25  25 16  32 -64 48.909 -64  2.329 -64.815 -64.039 -999 c2002025b.std
 688  620.070   38.090 2002  1 26  26  8  17 -64 48.510 -64  5.440 -64.808 -64.091 -999 c2002026a.std
 734  610.010   35.050 2002  1 26  26 15  27 -64 53.686 -64 10.900 -64.895 -64.182 -999 c2002026b.std
 781  599.970   29.940 2002  1 26  26 23  40 -64 59.579 -64 14.387 -64.993 -64.240 -999 c2002026c.std
 784  602.520   39.890 2002  1 27  27  1  45 -64 54.997 -64 21.797 -64.917 -64.363 -999 c2002027a.std
 785  620.040   26.890 2002  1 27  27  3  36 -64 52.515 -63 54.780 -64.875 -63.913 -999 c2002027b.std
